pets,wifi,pool,breakfast,description,TypePlace,name,phone,price,direction,calification,url_img
0,1,0,1,,Zona Turistica,HOSPEDAJE DOS MERCEDES,77622714,Q.   21.00,1 CALLE PEATONAL 3-71  ZONA1,2,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBYWFRgWFhYYGBgaGSEcGhwcHBocHhwaGhoaGhoaIRohIS4lHB4rISEaJjgmKzAxNTU1HCQ7QDs0Py40NTEBDAwMEA8QHhISHzQhJCw0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NP/AABEIAMIBAwMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAADAAECBAUGBwj/xABGEAABAgMEBggEAgkDAgcAAAABAAIDESEEEjHwBUFRYXGBBiIykaGxwdETcuHxQlIHFCMzYoKissI0c5Ik0hVDU2Ozw9P/xAAZAQADAQEBAAAAAAAAAAAAAAAAAQIDBAX/xAAmEQACAgEDAwUAAwAAAAAAAAAAAQIRIQMSMSJBUQQTMkJhUnGB/9oADAMBAAIRAxEAPwD0iSiQiSTELtOQGQokKZQ40VrBN7mtEwJuIAmaATKqwGIWPpKJN93U3zNfZbO/UsK3nru4+iw9TKo0dPpknIytNW74UMlvbcbsP5j+LkJnuWDYIN2DFacQ5g/qdPyVnSvXtLOsCxjAW7K1Lt+ruC0LZo/4dnDj2okS8eH4R3LkUajZ0uVzSNfokAyzuccA9x8gr9ijF8QuNJmmdiydGzEFrDSZLjzNPBalhPXHHJWPqNTdGlwi9HT223yzF6Wf6l+y63+0LHDe/PNa3Sv/AFDzPUzH5GrIBOvPos4/FGseESYM59k7m0nu1Zl5Jr2vOeaYROIOdadlUSbxzninOZZp4J3GuFc5wUp5z9EWBANzyztU2iWc+ig45z9U4fW6cQAZa5GoMthCYErnDglcmM7M7UiNndnHxSaclSAgM4bEN53IzQPDwzwTPaMJ8FQEbqZqYMrmSdx3eqVhRISTlii1nMKYpKSoRCSiT9ERwVaz2pjyWtPWH4TQ08xvCYg1cKIsGO5hmwkHwI4a0M86J/AqoyayhOKZvWPSjXUf1Tt1fRaIXIhWbLb3swM27Dh9OS7tL1bWJZ/Tj1fSp5jj8OmkkqMPS7CBNrhzCS6/f0/Jy+zPwdRdUSEctQ3NWCZAEhcN+km29RkFtSeu7gDIeJ8Qu8IXjfSrSl98SIK/EfcZ/twzU83XR/KiTxRpprNmZYtLRYPYiPZuBIHd2SuhdpyI6zX3uDojyWtIAG0F0hSg8ZLjP1raFraPeXloIkGsIaPmm4niT6Lmmm6TOmLSto6GzljIsMO7AbDDuAaye80nguv01cithlrgWB06a5at1ZLkY8K8+Q1loH/EBdHDaAABgPX7rGU6jXk1jC57vAQO1DvWho4dYeCoMJV/Rx6645/FnUjC6VO/6l4lqb/Y2k8VjAbFsdKT/wBS/g3vuMWe+zPaA4gyJIBoajVkq4fFEppJAqZ+nqEwbsSps15x90TOZ+6GURHhnl5Igac59UwZvz5qV2tKVzv80ACeJhAtcRrI7C4gB1nZjSokPRW3t4Hh7fRUrTZr3sesPHDlJOMkrTJlFumgkXSLGkAzIlMuBBlWoInPfrxVq+0mQInjKYnLEGWMpcFi2mwuMp4AXRKRk2pw2iZTFj77XAXnNDQZyE7gAFDXAUI4LTbFrDI3STyjdu5z9UxbnuzVENVGSyNRqSkoa85KI9vP0zvUbqAJFygR4qbWniop2Arq52xNu2t42k/1V9QujO5c5bupa2u/MAfCXotYd1+GWp2f6W9FRnl72PdRuE6nGWJr3zWrgsmALtqcCO19/VbAFaInh4HBtrI2diV3vVeIx4JLXT/hdUcji3NEmWpuD5sdsdgeDsDzkUkyiwkmkd3ckixUeplqg4I5CG4LvTPHOe6W234VmeW9t/UZ8z6eU14npaKHPuirWAMbvu4nm6Z5r0P9Iuk5RLoNITKf7sQEDjJszxC8ucnybQVIG4ToNdF2RZJ7mgfilyExL05lclY2ziMG17R3uAXoFggX4hOoEkn+ZY6jpo3hG0zRs1nk973a3EN4TkTzw71ptCA4VRguJuzsSoIiNtzIIMR5kBq1k6mgbTmgVeNGa1pe8yAEyVxelNJGK+eDRRrdg2neUlHdjsTKW0PpPS0SI8xXNaGxHSG4AAGgrQBtTiostTGmlZ6wJ4meuoWU+IsqPbol8gEU3TpLWVqoKqRjvaO1g2pjsHDHDDWfdGHp6LhoOk50cDx1K5A0yG9l5Grb4KXpvsWtbydcGZ5yTh1M/ULBg6frIljud07eC0bPpNhlObeUxq2KHFo2UosuCow7lAiXDvU4URjj1XB3A19wpuhZ7gpLGhw53hLFj5fMIbi0jfMLFZbiyG0kBzp1n+S60g/1AclsF7mVEpgHGo6zbp2HWsh9kOF38BYCK6yWnbu5LWDjVMxnGV2jcY7UKy8BTVj5IjjrrnO1c2+LKJfkQZtMpYXQARKYMjKXArRFueDHdOYY43GnUDEAFRUgA+CPb8OwWr/JUX7hTAIX66AwOe0gl1wXZOmZTnKYMuKO2M25fvCVDvIc66CG4ynQyFFG2XgvdHyKWpItOvPNTHDkoTrSiQyN3esjTlge97HsbO7QicjKc/U0Ww51c5Cdx1HPsqjKnZMo7lRi28yjw3/mAnxrPnQLW+yUSG1wkWhwxqMDu2KauUt1CjHa2RmmewEEETB1HepFqUlBYKD2RjQS7qJ1VjEhxG/zqkqJPZiFXtMVrGOe7staXHgBNWlyX6QdICHZ7k/3h63+2zrP76N5rtTPIUbZ5J0k0g6LEJdi5xe7i+UhybdHMrBcrNoiFzi44kknmgMZMO3Nn/U0eq04RqF0Oydogj/3Wdwe0nwXqVgs9xgB7RqeK836MQi61QpfhdePAfWXevUCuTXeUjq0FhkdaMSJTNAMSdkiTyQC2q5zpDpi/wDs2HqDtEfiOwfwjx8+eMdzo3lLarA6b0sYzrraQwafxEUvH0CySVElMXLeqVHO3btjOKpx4UzQY48ACrLnob3yBNJD2+6TdCdUVI1XXQ0NBpPXSVZ7ThzVK0MkAQcTTbgN6uPiA3Q4m7eIdykZIRa0uLZGUqTxoJ9ySwTVsawQph093qrLYRb2SRwJCVgbQyVy6FMnk6ox6UAZaYg1h3EeoV2z6de3G933h3GqBdCZ0IJWVt8G1D0+19HXT3tPcVo2e3wyACSDvFNesUXJPs43Itp0fEgvuODmOFZTnQ4GhIKlxiO5I7NkJjwZEO4GYQoujwRIGWz24Ljm2qI0zod+B7wr8DpA9uN7nJ490q8BflGpE0c4Nk3skz5gSn3HBAjMdIAtmWtug4AdYvBHe4S3osDT7HSDrp4GR/4n3V9luhOxMvmEvHDxVKUokOEJfhUhW9we8zJa68WjUDIllJUAoCrthj3xMyDga47jhkJRLIxwpIjaD4zCezwQwSAxRKSkuMjjFxfNoMRrz9EnPznFS458FEtUFkZJ5a1EgqbCcM/VUA2KWaqZE1BspoATiEyk5o3JICj1mS8Y/SPpX4loe1p6reoODDN/e/8AsXrOnbb8CBEia2t6u9x6rR3kL560lGvvcZzGAO0beZmea9CCtnlVRnxCj2ZnUincwd7wf8UzIc2vOyXeT9Cum6CaFMcvvCTA9jidzb+G+ZHnqVyeCkbfQ7o98KzvjvbJ7gLoO8gE8pkDi47FqzXQ6UaGwC0CQF0ADAAESAXC6d0v8MXGHrkY/lB18dneuLUuUjp0mlFtgNPaVuzhMPWwe7YPyjft2eXNTUS9Qc5VGKiqJlJydhCUNz1B8RULRa5GQCdCLMWLqAJJoABMk7ABijfFaYbRIh2JGDjtOMw0aqbFjQozr4cD1gaHYdRHBa+j2l1ZaqneZY14qZoFl0HYy83smcxMmuyfKc6JokNrWmQF4k53K2wVYKVlz7Xhh3hPBgXiSRKRoNspV9VjwbxiuxRs8K63Psizz9lIiWG1Izz9QmaxwiJAzkJwOXH6+6kOGfFKYzkJDEG88805N7afGibOfukN3v7oAg5gz7fRDMNWCftn2SIHDPJAFV1nB1KAhOb2SRwPp9FeaJZ+yQh5z7osKKrLXEadvge8SWhA6QPHanzAd40KriEhmGmLab9n6RMdiAOBke50vNXW26G78UuNPHBci6zgobYRb2XObwPpgltQso7cM1zBGo+iIwUwXEw7VFZgZ7xQ94V+B0ge3tAnkHDvoUto9x1LhsUDVZNn0+x2NDnUZLQh2xjvxgHfTzRTC0WOaSHnFJAze/SnpW6xkEGp6x5zaz/M/wAoXkThMyGZCa9b/SJ0ciR4jIrHMAuBl116cwXEmYB2gLy0Wcte4Eg3WPqMD1HAEbpy716UGqPMaZLRdifFaWMBJfEY0S4RJ+i9l0DollmgthsxFXH8ztZXP9ANBGFC+K8dd5m0flBEp8SPM7V0+ktIMgQ3RHmTRgNbjqaN5USdsRm9M9ICDZ5zF9zgGNOs6zLWBj915LFiFxLiZkmZO0rQ01pN9piGI87mtGDG6mj31lZrgoo1XFEXOQnvUYzwMVWDHPO5JjX4NEil1Goh0a9wY1jC97jQAV+g3mgV/R9inJ3ZhzlfI7RGLYbcXnfRo2rZe90g1ouQiCH63OkKXnYuOu60SHipvKReNrMKBodrHyfGhEtxa1xPWobt67dprInhrxWrYrM4HFl0CQaxzSBVtcZk0xNaYoGiNGfFi3ILHvdIYlooAJuIwaOZ4rrNK9HnQGNfEAJLrvVkRUE65GdESXTZEX1JGHEsrg9r5EAUNDgdedqazRAQ6U6asNTR3Y9ysvgtui6C2ZcJtmNTJGY1iveFRs3xrzwYswDQFzTrrjM4TkCsHFUdO5qRXjMpz3b0G9n7Ilpe80IkJ6mhs99AJ/VAlmiGqNFK0TJH1p7Jc/OXqmzr9CnzmiQyQNZU8vZKW1JvrnWlKW7PBAEwaZ9/RRvcvD2TtJOvO7FMWkZ+yAHknPjnimHDPipFBQiM/f2SvapUTGepMEEjkBItzmie8olyYDXUnMBTgApy5MCtEs4II3KmwPaTdJEhOh4alqkzV+2RITiCyCQ4irrwGqR6sjtWkEnZz6raqjnP/EYm3wCSvxbBU9V3ePZOntRnvZ7F08tBaxgGJvch1Z+3NcF0a0L8e0vc4fs2AA7zNpDfBdn01YXxobBqbXdeJ9gruj7Gyzwg2YAaLz3GgJl1nHYPQLWLqzOXCLFpjshsL3kNYwTJ1ADMpLyjpHp19piTq1jaMZsH5j/EforvSrpOY7yxgHwm4TFXn8+7cNhO2nLPi7gnRKJueqsa0AKES0agFasujZgvebra1InhqaMXHJISeOS0rKVmgOiuIAJNAABPEywWpZYTWvu0iRACQxvWY3VN7h23fwjqjWSrVkhtayTAWMdcrQveCRR0sBuwr+IhVbBCN5zbkptoxvWe4zmLxlQ7t9GqeWx5pEbCS+O0veYj5YN7DAJ0mKEDY3qjacFsRYRfEY1rS95Dw1rRMGgpSp4NkKzmtTox0LtDnB8YCzwpUYKvdjIu2besTL8oXo2jNGw4MgxgG12LjxdipazY1JKLRwPRLRUaHaXG0MMNoaRNpY2REhdmw7sFvdLYM4TLj3v646vVfLqvrRt7djrVq2/vH/O7+4obVbjcaITqSkcLbA9rAZESc6WLf/TxnPy1FZjLe1heCCJk1mDPw3r1Fqi+ysd2mMdxa0+YUe12NPdd2jyZ90gkTNcSJSnwKgN5812XTexw2QmFjGMJiSN1jWzFx5lSWsLjJZyVlKNOjohJSjZIZwT8FHOv2TghSaEp5yEx3Z8U13OSlrw85JAM0nYfTliiB+cPZDd3+Hona4Z+6ACNdrr5+6UzuGeSaWxK7LDPkgBw6u1OX7ihufmnukDnIQBK8mCQcM/VKefsgCQG1KooohyV5MB7yu2V0wN3rMeyoTU2RiMPXUVUZU8mepFyWDo7oKSyG6VcPwjvSWu6Jh7UvB6jpgh1qEtRY3kCCfMrkOmXSS+4wYR6gMnuob52D+EeJ4CdnphbYhixGQ2u7RDnAO1GV0HzK4m0WdzBNzXAb2kLSC7syl2AvcNoVcMc+d0EjcKncFYhWMvE3GQrLjI6sSdw8BVaLITWQDKYF0zJN01Otww+UcKyTbBIyrPYw1zQ9t90x1B2GTOL36z/AAg89S3nt6hdMzLTIymcDINZhLYMOCt6I6Nx4rmOlchiXWfPAfkh4n5nea7vRmhoUEC6Lz/zuq76clMlY4yS5OX0P0XiPhsLiYRLpuLhN7mhrLtNRJvzme9dVoPo7Z7KP2TOuRJz3dZ7v5tQ3CQ3LSaiBBO58Ewiw8RxQgiQsRxSYHO2395E+d39xQ2lEtv7yJ87v7ihBWuBBWqbUNqmEAc10/8A3MP/AHf/AK3rgyefcu86ff6eH/uj/wCOIuBBzRYanJ16L6SQAz91IZxQ+HoiB2ZLI2HLd+e5RmcySDtk+4+6Q3+vugaY+ZZKU81TXuOeSQOchIByM5CeSUt3kmBGfugBwTn7pgM5CYHfnvUi3OQgBFIHem159kwBQBIuSnmqiRtSEsyQA1+v2U7271Ub1FEO2eqYBL29OhzOzwToA+k5riOntta+BcAvC/U1AMmFwA1uEnNMxIVoTWWrpC1vc5woGNcRKeJa5si7bOtMJT1iazYzGvuh7WkNqAaid1jcMD2RqXUlZ510cPYtCRYxBa2TLpF9wk2RDaCUiR2qNpjVdhorQUOC1tL7wALzgNWxuDarRmnvyzNUTYcFOEFj56iOKjaLYyGJvexg/icG+ZSYy21EC5q09MrIynxL52MaT/VRvise1/pHYP3cIne9wb4CfmgKZ6AEvhhxbUiR1EjWDqxwXkNs/SJaHdl7GfIwE97rywrZ0piv7cWK+eouMv8AjOXgpaKSPW7c79o/53f3FCEQbR3rxZ2kdje9BfbXnYOSqw2nuIit/MO8Igit/MO8LwR0VxxJQyyeImjcPYezdMGtdZnTkSHNIqKGcp9xI5rzgjd5LL0fBAcHSw3DYtSeaLGbtnRpqoiu5onaM0TB4GPfRKWeqszSyQbv8AlLf5e6YiUq+Wdh5pAZm1AxyM090ruclIOGS1Rc8bB3t9khhO/x90w59xUC8Yeo9lH4gz9k6FYa6dh4yMu9JjDt7wfZVHx5Vl3fZA/W5GlNop34I2kS1EjTMM5n7JniWfoqDLaSaq2x4IpXl9EUEdRS4JOzQ+gUfiSFZ/1FBjv3Z7lW+Jsz4ISByosPtA1YT3zzVHfHYJdbUNR91lueSft7KLTOmxVSMnqSXBpfrI2nuPuks24kjahe8z363Wlom5zgASTMkDzWDH6Q2ZkyYrTL8s3+UwuMtOnGzN6zMccJucXE68SFkaWtXxjfuNZdYG3W4f8AmfTuC6FIx2nc2np5BaOo1zzMjrODMJVpepXwKxrV+kGMaMaxnAF57zTwXHxoAHwx+bHvCsRYAbeOprR4l3shyGoly3dKrS/GM87gbg7mymsiJa3kzOJ14nvKswYV97RteWjkBj3pWqGOpIYzPgEt2StmLKJc86ykIRKvRocgaSkwnvO1U4Myx5maFus7Sp3D2iFmKHaIJbIK1oZky/l67ii6TZJ7Ru9TuS3PdRW3psqWeAS0mWHsSits0wtPRkM3XAUGBx91aiWW7Lyl7Ik3REVckjEbZc19kRtkzVaZhnIck2Hu8HLFyZ1KCKsKzSBMjQH8O7ihfEG3wWjEhyY6g7J1O2LEDZkAJxdimq4LLXz2EapyaDtxRS1/ZDbspGpHqns0IPlIdkUnQEXq14mSNpCML7pENoBI44CWqvsJqX+HPubLFguudce0zxIZcniK3jPfQAalc0ro2GyEx8NzyS+6Q5wIHVJ1NFaLCsrBfmSGCVCZFtKyl6LQt9rYWBrSAZgkAudIgEY754apHVIBpUWpSUqKYfmqgTnrKEyeHNMRTPuijaxnvOZzVd71N/LwVd5VIiTwO5/NQeBIKAR3CTeCZhyRhmUpeKuMtBzL0CqWYBw4miLDb9/oky42g0Q5yFWIRiM5CGUka8kmGZ3KEKH1yNXNTYlPr8RnUmiXHuEunYDySTz4eCdFsXtnU/qDLoBAJOJOOvWsHS7Wtc9rcJ//AJn/ACKa02+NIFhcRKpk068MOCrRHOe2ZqSZkmk6Cf8AaFq1TyZRkmPGb+0gt2NB8z6I+kaMiH5R/b7oF8OtDJGgb5NKLb3TY8bXt8mT8kk8obVoaw0ewjEPe7uugeSnbmC+wagHeSho183MP8Dj3vI9ES2nr8GHxMkvsW/iNpXGJuY0d7yFlwP3T/naFoaUNH8GD+olZ0L9y7fE/wAULgHz/hc0A2d/iP8ALcU+lW/tG/KPM7k/R4dV5l+L04KOlP3g4DZtKX2K+hsaGb1XfN7K7bIdB99u8Knoc9U/N6tV21v6reWzftVSXSzGD6kUrg/L/S7/ALkjj+EcQ8KV3dP+X/tKjeHDgXBcx3WQiSuuq3snAu2b1htFJnBdA8m6auwP4wdWxc8T1RxOvc1XAz1EXNHMvvbvcBMieJpTvV3pNDaHi7uApjLXsmo9HpXyTKbQXtG241xInyWfbbU6I++dsxrwqMePhuWdN6n9GTjgm14kROVJHDv3JojySbxN4GRnPFAvnMgrVpZRrx+Kc+Idt10IWrwyqBPPfPYUMnMgmmchMc4JlDOzghuCnz5VUXNTEwdyXMqc0iM0TtbmqCKJQWSAp57UV+M9c860GCZj7eqM05+wQ0NZQxdnIUJqbnbhniUMnOQlRQ4zmqZ9HDPsmDkK0vAI2j6bk0skylgsZx+qSJDZeAIGO9JKirR0UOBBAoxu7XMbalZGlbMACWTqZkTFKatgQ7PaS0XcW7NY4eyO2O0667/ZdDVnKjPs7wwuca3AMNc5itOGvalaLSHMoJTiNPfP2V6MxhB6omcTIalT/VmtbUzkbwGFa+6jbmykwuizUbmebnFFjGcX+QDZi4KlYbRJ5BF0SlU4XVYgOD4hcKtoNWogpJZLbwQ0m/t/M0eE1Qaf2PGIT/Sj291HfOP7FWDv2TfnJQuAfJo6BPUcf4vQKOkHftByzio6F/dn5vQKFtd+07s4JV1DvpN3RDurz9Wq7a3dVv037Vm6IfIHirlsidVurDXuK0kukxj8kCc6eoEfLLxaU7Yk/o+Xg4Kv8TaB3S8WpB4O3wd7SXLR22WHjqmp5sHmCudzgtxrhu5EtPjRYaqKJkyxY7QWOmDIgOlq/A6nPDmhOJkN5P1QlKI8dUVVJZM2yQOZIojm7drKc8dciPXwCADmqkXbvIIooec9niUgTkAKAOapwcyQA7jmfsoEJzmqG4phY5coviy4oTnqzZwx3aaDzcPJUo2ZylSAQ4skv1jb3LQ+FC/J/W5U9IAdUMYBiaXieZKbiQpPsAFqN6WpWXvVM2ZxxEuY8sVbZZ3ESDSd6TSNE33IsiCs54GUtR1HeEodcWg8gUZmjnnVJN8AgkV7iE44M5ZGn/C3/iEkW4kqtE0x00XBJJUItQOyEfUnSUlMxba0TNPxKeivxckyST4KjyPbsHfP/iq7/wB0zi7zSSSK7l3Q/Y/nPkEO09vu8gmSU9x/U1tGYcz5K3a+y3l5FJJaS+JhH5FTWk/BvBOkudnYuw5WMUkk4ikMVN/4eXqkkr7kMTMTwPkk1JJAeTW07Ca1kC60NmwkyAEzJlTtWSxJJSh9iDlHUkkqQnwVnK1ZUklUTORdGCp2jtNzrSSVS4FDkmzELorJ2RwSSUIufIdyytMxXVEzLZMy7kkk2KHyMxJJJSdB/9k="
